"LOCATION","Country","VARIABLE","Variable","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"GBR","United Kingdom","EXCHEB","Nominal effective exchange rate, chain-linked, overall weights","Q","Quarterly","1986-Q1","Q1-1986","IDX","Index","0","Units","2015_100","2015=100",88.3617262150805,,
"GBR","United Kingdom","EXCHEB","Nominal effective exchange rate, chain-linked, overall weights","Q","Quarterly","1986-Q2","Q2-1986","IDX","Index","0","Units","2015_100","2015=100",89.7300524160941,,
"GBR","United Kingdom","EXCHEB","Nominal effective exchange rate, chain-linked, overall weights","Q","Quarterly","1986-Q3","Q3-1986","IDX","Index","0","Units","2015_100","2015=100",84.6963865935524,,
"GBR","United Kingdom","EXCHEB","Nominal effective exchange rate, chain-linked, overall weights","Q","Quarterly","1986-Q4","Q4-1986","IDX","Index","0","Units","2015_100","2015=100",80.0949218578057,,
"GBR","United Kingdom","EXCHEB","Nominal effective exchange rate, chain-linked, overall weights","Q","Quarterly","1987-Q1","Q1-1987","IDX","Index","0","Units","2015_100","2015=100",81.6122744234806,,
"GBR","United Kingdom","EXCHEB","Nominal effective exchange rate, chain-linked, overall weights","Q","Quarterly","1987-Q2","Q2-1987","IDX","Index","0","Units","2015_100","2015=100",85.2831862111216,,
"GBR","United Kingdom","EXCHEB","Nominal effective exchange rate, chain-linked, overall weights","Q","Quarterly","1987-Q3","Q3-1987","IDX","Index","0","Units","2015_100","2015=100",85.4034974830558,,
"GBR","United Kingdom","EXCHEB","Nominal effective exchange rate, chain-linked, overall weights","Q","Quarterly","1987-Q4","Q4-1987","IDX","Index","0","Units","2015_100","2015=100",87.6772921905165,,
"GBR","United Kingdom","EXCHEB","Nominal effective exchange rate, chain-linked, overall weights","Q","Quarterly","1988-Q1","Q1-1988","IDX","Index","0","Units","2015_100","2015=100",88.5436977686808,,
"GBR","United Kingdom","EXCHEB","Nominal effective exchange rate, chain-linked, overall weights","Q","Quarterly","1988-Q2","Q2-1988","IDX","Index","0","Units","2015_100","2015=100",91.7881652248281,,
"GBR","United Kingdom","EXCHEB","Nominal effective exchange rate, chain-linked, overall weights","Q","Quarterly","1988-Q3","Q3-1988","IDX","Index","0","Units","2015_100","2015=100",90.6300141790922,,
"GBR","United Kingdom","EXCHEB","Nominal effective exchange rate, chain-linked, overall weights","Q","Quarterly","1988-Q4","Q4-1988","IDX","Index","0","Units","2015_100","2015=100",92.4483623443779,,
"GBR","United Kingdom","EXCHEB","Nominal effective exchange rate, chain-linked, overall weights","Q","Quarterly","1989-Q1","Q1-1989","IDX","Index","0","Units","2015_100","2015=100",92.9078492829821,,
"GBR","United Kingdom","EXCHEB","Nominal effective exchange rate, chain-linked, overall weights","Q","Quarterly","1989-Q2","Q2-1989","IDX","Index","0","Units","2015_100","2015=100",89.6981263646183,,
"GBR","United Kingdom","EXCHEB","Nominal effective exchange rate, chain-linked, overall weights","Q","Quarterly","1989-Q3","Q3-1989","IDX","Index","0","Units","2015_100","2015=100",88.2954433448817,,
"GBR","United Kingdom","EXCHEB","Nominal effective exchange rate, chain-linked, overall weights","Q","Quarterly","1989-Q4","Q4-1989","IDX","Index","0","Units","2015_100","2015=100",85.2583163229696,,
"GBR","United Kingdom","EXCHEB","Nominal effective exchange rate, chain-linked, overall weights","Q","Quarterly","1990-Q1","Q1-1990","IDX","Index","0","Units","2015_100","2015=100",86.1627926137065,,
"GBR","United Kingdom","EXCHEB","Nominal effective exchange rate, chain-linked, overall weights","Q","Quarterly","1990-Q2","Q2-1990","IDX","Index","0","Units","2015_100","2015=100",86.9576207562091,,
"GBR","United Kingdom","EXCHEB","Nominal effective exchange rate, chain-linked, overall weights","Q","Quarterly","1990-Q3","Q3-1990","IDX","Index","0","Units","2015_100","2015=100",92.9388514298179,,
"GBR","United Kingdom","EXCHEB","Nominal effective exchange rate, chain-linked, overall weights","Q","Quarterly","1990-Q4","Q4-1990","IDX","Index","0","Units","2015_100","2015=100",93.2554465992568,,
"GBR","United Kingdom","EXCHEB","Nominal effective exchange rate, chain-linked, overall weights","Q","Quarterly","1991-Q1","Q1-1991","IDX","Index","0","Units","2015_100","2015=100",93.2331800142626,,
"GBR","United Kingdom","EXCHEB","Nominal effective exchange rate, chain-linked, overall weights","Q","Quarterly","1991-Q2","Q2-1991","IDX","Index","0","Units","2015_100","2015=100",91.097499505265,,
"GBR","United Kingdom","EXCHEB","Nominal effective exchange rate, chain-linked, overall weights","Q","Quarterly","1991-Q3","Q3-1991","IDX","Index","0","Units","2015_100","2015=100",90.6605382095358,,
"GBR","United Kingdom","EXCHEB","Nominal effective exchange rate, chain-linked, overall weights","Q","Quarterly","1991-Q4","Q4-1991","IDX","Index","0","Units","2015_100","2015=100",91.3003832134514,,
"GBR","United Kingdom","EXCHEB","Nominal effective exchange rate, chain-linked, overall weights","Q","Quarterly","1992-Q1","Q1-1992","IDX","Index","0","Units","2015_100","2015=100",91.0588730527805,,
"GBR","United Kingdom","EXCHEB","Nominal effective exchange rate, chain-linked, overall weights","Q","Quarterly","1992-Q2","Q2-1992","IDX","Index","0","Units","2015_100","2015=100",93.0563254811946,,
"GBR","United Kingdom","EXCHEB","Nominal effective exchange rate, chain-linked, overall weights","Q","Quarterly","1992-Q3","Q3-1992","IDX","Index","0","Units","2015_100","2015=100",92.1146342268972,,
"GBR","United Kingdom","EXCHEB","Nominal effective exchange rate, chain-linked, overall weights","Q","Quarterly","1992-Q4","Q4-1992","IDX","Index","0","Units","2015_100","2015=100",81.0325668176005,,
"GBR","United Kingdom","EXCHEB","Nominal effective exchange rate, chain-linked, overall weights","Q","Quarterly","1993-Q1","Q1-1993","IDX","Index","0","Units","2015_100","2015=100",80.0465371842634,,
"GBR","United Kingdom","EXCHEB","Nominal effective exchange rate, chain-linked, overall weights","Q","Quarterly","1993-Q2","Q2-1993","IDX","Index","0","Units","2015_100","2015=100",82.405650510625,,
"GBR","United Kingdom","EXCHEB","Nominal effective exchange rate, chain-linked, overall weights","Q","Quarterly","1993-Q3","Q3-1993","IDX","Index","0","Units","2015_100","2015=100",83.810078642308,,
"GBR","United Kingdom","EXCHEB","Nominal effective exchange rate, chain-linked, overall weights","Q","Quarterly","1993-Q4","Q4-1993","IDX","Index","0","Units","2015_100","2015=100",84.2199227199736,,
"GBR","United Kingdom","EXCHEB","Nominal effective exchange rate, chain-linked, overall weights","Q","Quarterly","1994-Q1","Q1-1994","IDX","Index","0","Units","2015_100","2015=100",85.5689246271085,,
"GBR","United Kingdom","EXCHEB","Nominal effective exchange rate, chain-linked, overall weights","Q","Quarterly","1994-Q2","Q2-1994","IDX","Index","0","Units","2015_100","2015=100",84.9822544072538,,
"GBR","United Kingdom","EXCHEB","Nominal effective exchange rate, chain-linked, overall weights","Q","Quarterly","1994-Q3","Q3-1994","IDX","Index","0","Units","2015_100","2015=100",84.5536561860846,,
"GBR","United Kingdom","EXCHEB","Nominal effective exchange rate, chain-linked, overall weights","Q","Quarterly","1994-Q4","Q4-1994","IDX","Index","0","Units","2015_100","2015=100",85.7329634899701,,
"GBR","United Kingdom","EXCHEB","Nominal effective exchange rate, chain-linked, overall weights","Q","Quarterly","1995-Q1","Q1-1995","IDX","Index","0","Units","2015_100","2015=100",84.3710736248569,,
"GBR","United Kingdom","EXCHEB","Nominal effective exchange rate, chain-linked, overall weights","Q","Quarterly","1995-Q2","Q2-1995","IDX","Index","0","Units","2015_100","2015=100",81.8222818399089,,
"GBR","United Kingdom","EXCHEB","Nominal effective exchange rate, chain-linked, overall weights","Q","Quarterly","1995-Q3","Q3-1995","IDX","Index","0","Units","2015_100","2015=100",81.9686668296497,,
"GBR","United Kingdom","EXCHEB","Nominal effective exchange rate, chain-linked, overall weights","Q","Quarterly","1995-Q4","Q4-1995","IDX","Index","0","Units","2015_100","2015=100",81.4796048604294,,
"GBR","United Kingdom","EXCHEB","Nominal effective exchange rate, chain-linked, overall weights","Q","Quarterly","1996-Q1","Q1-1996","IDX","Index","0","Units","2015_100","2015=100",81.5357045995352,,
"GBR","United Kingdom","EXCHEB","Nominal effective exchange rate, chain-linked, overall weights","Q","Quarterly","1996-Q2","Q2-1996","IDX","Index","0","Units","2015_100","2015=100",82.6400711286094,,
"GBR","United Kingdom","EXCHEB","Nominal effective exchange rate, chain-linked, overall weights","Q","Quarterly","1996-Q3","Q3-1996","IDX","Index","0","Units","2015_100","2015=100",83.627416067865,,
"GBR","United Kingdom","EXCHEB","Nominal effective exchange rate, chain-linked, overall weights","Q","Quarterly","1996-Q4","Q4-1996","IDX","Index","0","Units","2015_100","2015=100",89.3265343176963,,
"GBR","United Kingdom","EXCHEB","Nominal effective exchange rate, chain-linked, overall weights","Q","Quarterly","1997-Q1","Q1-1997","IDX","Index","0","Units","2015_100","2015=100",94.1104394408635,,
"GBR","United Kingdom","EXCHEB","Nominal effective exchange rate, chain-linked, overall weights","Q","Quarterly","1997-Q2","Q2-1997","IDX","Index","0","Units","2015_100","2015=100",96.8338451602802,,
"GBR","United Kingdom","EXCHEB","Nominal effective exchange rate, chain-linked, overall weights","Q","Quarterly","1997-Q3","Q3-1997","IDX","Index","0","Units","2015_100","2015=100",99.8500973693563,,
"GBR","United Kingdom","EXCHEB","Nominal effective exchange rate, chain-linked, overall weights","Q","Quarterly","1997-Q4","Q4-1997","IDX","Index","0","Units","2015_100","2015=100",101.864381970425,,
"GBR","United Kingdom","EXCHEB","Nominal effective exchange rate, chain-linked, overall weights","Q","Quarterly","1998-Q1","Q1-1998","IDX","Index","0","Units","2015_100","2015=100",105.432083929631,,
"GBR","United Kingdom","EXCHEB","Nominal effective exchange rate, chain-linked, overall weights","Q","Quarterly","1998-Q2","Q2-1998","IDX","Index","0","Units","2015_100","2015=100",105.154463835326,,
"GBR","United Kingdom","EXCHEB","Nominal effective exchange rate, chain-linked, overall weights","Q","Quarterly","1998-Q3","Q3-1998","IDX","Index","0","Units","2015_100","2015=100",105.335696726769,,
"GBR","United Kingdom","EXCHEB","Nominal effective exchange rate, chain-linked, overall weights","Q","Quarterly","1998-Q4","Q4-1998","IDX","Index","0","Units","2015_100","2015=100",102.682514926766,,
"GBR","United Kingdom","EXCHEB","Nominal effective exchange rate, chain-linked, overall weights","Q","Quarterly","1999-Q1","Q1-1999","IDX","Index","0","Units","2015_100","2015=100",103.389538600773,,
"GBR","United Kingdom","EXCHEB","Nominal effective exchange rate, chain-linked, overall weights","Q","Quarterly","1999-Q2","Q2-1999","IDX","Index","0","Units","2015_100","2015=100",105.876753084078,,
"GBR","United Kingdom","EXCHEB","Nominal effective exchange rate, chain-linked, overall weights","Q","Quarterly","1999-Q3","Q3-1999","IDX","Index","0","Units","2015_100","2015=100",105.869537923209,,
"GBR","United Kingdom","EXCHEB","Nominal effective exchange rate, chain-linked, overall weights","Q","Quarterly","1999-Q4","Q4-1999","IDX","Index","0","Units","2015_100","2015=100",108.16195174297,,
"GBR","United Kingdom","EXCHEB","Nominal effective exchange rate, chain-linked, overall weights","Q","Quarterly","2000-Q1","Q1-2000","IDX","Index","0","Units","2015_100","2015=100",110.178532345339,,
"GBR","United Kingdom","EXCHEB","Nominal effective exchange rate, chain-linked, overall weights","Q","Quarterly","2000-Q2","Q2-2000","IDX","Index","0","Units","2015_100","2015=100",109.234958352264,,
"GBR","United Kingdom","EXCHEB","Nominal effective exchange rate, chain-linked, overall weights","Q","Quarterly","2000-Q3","Q3-2000","IDX","Index","0","Units","2015_100","2015=100",107.703721374922,,
"GBR","United Kingdom","EXCHEB","Nominal effective exchange rate, chain-linked, overall weights","Q","Quarterly","2000-Q4","Q4-2000","IDX","Index","0","Units","2015_100","2015=100",109.025271455642,,
"GBR","United Kingdom","EXCHEB","Nominal effective exchange rate, chain-linked, overall weights","Q","Quarterly","2001-Q1","Q1-2001","IDX","Index","0","Units","2015_100","2015=100",106.556677811103,,
"GBR","United Kingdom","EXCHEB","Nominal effective exchange rate, chain-linked, overall weights","Q","Quarterly","2001-Q2","Q2-2001","IDX","Index","0","Units","2015_100","2015=100",108.367959532398,,
"GBR","United Kingdom","EXCHEB","Nominal effective exchange rate, chain-linked, overall weights","Q","Quarterly","2001-Q3","Q3-2001","IDX","Index","0","Units","2015_100","2015=100",108.584949974646,,
"GBR","United Kingdom","EXCHEB","Nominal effective exchange rate, chain-linked, overall weights","Q","Quarterly","2001-Q4","Q4-2001","IDX","Index","0","Units","2015_100","2015=100",108.899646859312,,
"GBR","United Kingdom","EXCHEB","Nominal effective exchange rate, chain-linked, overall weights","Q","Quarterly","2002-Q1","Q1-2002","IDX","Index","0","Units","2015_100","2015=100",109.424002316674,,
"GBR","United Kingdom","EXCHEB","Nominal effective exchange rate, chain-linked, overall weights","Q","Quarterly","2002-Q2","Q2-2002","IDX","Index","0","Units","2015_100","2015=100",108.149631372302,,
"GBR","United Kingdom","EXCHEB","Nominal effective exchange rate, chain-linked, overall weights","Q","Quarterly","2002-Q3","Q3-2002","IDX","Index","0","Units","2015_100","2015=100",109.581633865188,,
"GBR","United Kingdom","EXCHEB","Nominal effective exchange rate, chain-linked, overall weights","Q","Quarterly","2002-Q4","Q4-2002","IDX","Index","0","Units","2015_100","2015=100",109.99254648885,,
"GBR","United Kingdom","EXCHEB","Nominal effective exchange rate, chain-linked, overall weights","Q","Quarterly","2003-Q1","Q1-2003","IDX","Index","0","Units","2015_100","2015=100",106.711355293048,,
"GBR","United Kingdom","EXCHEB","Nominal effective exchange rate, chain-linked, overall weights","Q","Quarterly","2003-Q2","Q2-2003","IDX","Index","0","Units","2015_100","2015=100",103.370782551314,,
"GBR","United Kingdom","EXCHEB","Nominal effective exchange rate, chain-linked, overall weights","Q","Quarterly","2003-Q3","Q3-2003","IDX","Index","0","Units","2015_100","2015=100",103.388410282973,,
"GBR","United Kingdom","EXCHEB","Nominal effective exchange rate, chain-linked, overall weights","Q","Quarterly","2003-Q4","Q4-2003","IDX","Index","0","Units","2015_100","2015=100",104.873022784038,,
"GBR","United Kingdom","EXCHEB","Nominal effective exchange rate, chain-linked, overall weights","Q","Quarterly","2004-Q1","Q1-2004","IDX","Index","0","Units","2015_100","2015=100",109.251368309065,,
"GBR","United Kingdom","EXCHEB","Nominal effective exchange rate, chain-linked, overall weights","Q","Quarterly","2004-Q2","Q2-2004","IDX","Index","0","Units","2015_100","2015=100",110.212567515708,,
"GBR","United Kingdom","EXCHEB","Nominal effective exchange rate, chain-linked, overall weights","Q","Quarterly","2004-Q3","Q3-2004","IDX","Index","0","Units","2015_100","2015=100",109.803221984513,,
"GBR","United Kingdom","EXCHEB","Nominal effective exchange rate, chain-linked, overall weights","Q","Quarterly","2004-Q4","Q4-2004","IDX","Index","0","Units","2015_100","2015=100",107.317892350452,,
"GBR","United Kingdom","EXCHEB","Nominal effective exchange rate, chain-linked, overall weights","Q","Quarterly","2005-Q1","Q1-2005","IDX","Index","0","Units","2015_100","2015=100",107.396512016329,,
"GBR","United Kingdom","EXCHEB","Nominal effective exchange rate, chain-linked, overall weights","Q","Quarterly","2005-Q2","Q2-2005","IDX","Index","0","Units","2015_100","2015=100",108.60450462399,,
"GBR","United Kingdom","EXCHEB","Nominal effective exchange rate, chain-linked, overall weights","Q","Quarterly","2005-Q3","Q3-2005","IDX","Index","0","Units","2015_100","2015=100",106.784326614137,,
"GBR","United Kingdom","EXCHEB","Nominal effective exchange rate, chain-linked, overall weights","Q","Quarterly","2005-Q4","Q4-2005","IDX","Index","0","Units","2015_100","2015=100",106.715624337867,,
"GBR","United Kingdom","EXCHEB","Nominal effective exchange rate, chain-linked, overall weights","Q","Quarterly","2006-Q1","Q1-2006","IDX","Index","0","Units","2015_100","2015=100",105.773985615761,,
"GBR","United Kingdom","EXCHEB","Nominal effective exchange rate, chain-linked, overall weights","Q","Quarterly","2006-Q2","Q2-2006","IDX","Index","0","Units","2015_100","2015=100",106.799288502189,,
"GBR","United Kingdom","EXCHEB","Nominal effective exchange rate, chain-linked, overall weights","Q","Quarterly","2006-Q3","Q3-2006","IDX","Index","0","Units","2015_100","2015=100",108.938661463272,,
"GBR","United Kingdom","EXCHEB","Nominal effective exchange rate, chain-linked, overall weights","Q","Quarterly","2006-Q4","Q4-2006","IDX","Index","0","Units","2015_100","2015=100",110.308772388985,,
"GBR","United Kingdom","EXCHEB","Nominal effective exchange rate, chain-linked, overall weights","Q","Quarterly","2007-Q1","Q1-2007","IDX","Index","0","Units","2015_100","2015=100",110.992022128659,,
"GBR","United Kingdom","EXCHEB","Nominal effective exchange rate, chain-linked, overall weights","Q","Quarterly","2007-Q2","Q2-2007","IDX","Index","0","Units","2015_100","2015=100",110.045483730939,,
"GBR","United Kingdom","EXCHEB","Nominal effective exchange rate, chain-linked, overall weights","Q","Quarterly","2007-Q3","Q3-2007","IDX","Index","0","Units","2015_100","2015=100",109.92618053083,,
"GBR","United Kingdom","EXCHEB","Nominal effective exchange rate, chain-linked, overall weights","Q","Quarterly","2007-Q4","Q4-2007","IDX","Index","0","Units","2015_100","2015=100",106.404438531839,,
"GBR","United Kingdom","EXCHEB","Nominal effective exchange rate, chain-linked, overall weights","Q","Quarterly","2008-Q1","Q1-2008","IDX","Index","0","Units","2015_100","2015=100",100.301511103783,,
"GBR","United Kingdom","EXCHEB","Nominal effective exchange rate, chain-linked, overall weights","Q","Quarterly","2008-Q2","Q2-2008","IDX","Index","0","Units","2015_100","2015=100",96.8920132237005,,
"GBR","United Kingdom","EXCHEB","Nominal effective exchange rate, chain-linked, overall weights","Q","Quarterly","2008-Q3","Q3-2008","IDX","Index","0","Units","2015_100","2015=100",95.6587111036296,,
"GBR","United Kingdom","EXCHEB","Nominal effective exchange rate, chain-linked, overall weights","Q","Quarterly","2008-Q4","Q4-2008","IDX","Index","0","Units","2015_100","2015=100",89.4927947839161,,
"GBR","United Kingdom","EXCHEB","Nominal effective exchange rate, chain-linked, overall weights","Q","Quarterly","2009-Q1","Q1-2009","IDX","Index","0","Units","2015_100","2015=100",83.5062060387852,,
"GBR","United Kingdom","EXCHEB","Nominal effective exchange rate, chain-linked, overall weights","Q","Quarterly","2009-Q2","Q2-2009","IDX","Index","0","Units","2015_100","2015=100",86.5832690523708,,
"GBR","United Kingdom","EXCHEB","Nominal effective exchange rate, chain-linked, overall weights","Q","Quarterly","2009-Q3","Q3-2009","IDX","Index","0","Units","2015_100","2015=100",87.8039081814716,,
"GBR","United Kingdom","EXCHEB","Nominal effective exchange rate, chain-linked, overall weights","Q","Quarterly","2009-Q4","Q4-2009","IDX","Index","0","Units","2015_100","2015=100",84.6938418476002,,
"GBR","United Kingdom","EXCHEB","Nominal effective exchange rate, chain-linked, overall weights","Q","Quarterly","2010-Q1","Q1-2010","IDX","Index","0","Units","2015_100","2015=100",84.1726883416712,,
"GBR","United Kingdom","EXCHEB","Nominal effective exchange rate, chain-linked, overall weights","Q","Quarterly","2010-Q2","Q2-2010","IDX","Index","0","Units","2015_100","2015=100",84.8550518417685,,
"GBR","United Kingdom","EXCHEB","Nominal effective exchange rate, chain-linked, overall weights","Q","Quarterly","2010-Q3","Q3-2010","IDX","Index","0","Units","2015_100","2015=100",86.8062423198909,,
"GBR","United Kingdom","EXCHEB","Nominal effective exchange rate, chain-linked, overall weights","Q","Quarterly","2010-Q4","Q4-2010","IDX","Index","0","Units","2015_100","2015=100",85.0252421187927,,
"GBR","United Kingdom","EXCHEB","Nominal effective exchange rate, chain-linked, overall weights","Q","Quarterly","2011-Q1","Q1-2011","IDX","Index","0","Units","2015_100","2015=100",85.4093811957665,,
"GBR","United Kingdom","EXCHEB","Nominal effective exchange rate, chain-linked, overall weights","Q","Quarterly","2011-Q2","Q2-2011","IDX","Index","0","Units","2015_100","2015=100",83.6585039482292,,
"GBR","United Kingdom","EXCHEB","Nominal effective exchange rate, chain-linked, overall weights","Q","Quarterly","2011-Q3","Q3-2011","IDX","Index","0","Units","2015_100","2015=100",83.6461543578485,,
"GBR","United Kingdom","EXCHEB","Nominal effective exchange rate, chain-linked, overall weights","Q","Quarterly","2011-Q4","Q4-2011","IDX","Index","0","Units","2015_100","2015=100",85.172644841747,,
"GBR","United Kingdom","EXCHEB","Nominal effective exchange rate, chain-linked, overall weights","Q","Quarterly","2012-Q1","Q1-2012","IDX","Index","0","Units","2015_100","2015=100",86.0193486966191,,
"GBR","United Kingdom","EXCHEB","Nominal effective exchange rate, chain-linked, overall weights","Q","Quarterly","2012-Q2","Q2-2012","IDX","Index","0","Units","2015_100","2015=100",88.2489059256139,,
"GBR","United Kingdom","EXCHEB","Nominal effective exchange rate, chain-linked, overall weights","Q","Quarterly","2012-Q3","Q3-2012","IDX","Index","0","Units","2015_100","2015=100",89.2460374990333,,
"GBR","United Kingdom","EXCHEB","Nominal effective exchange rate, chain-linked, overall weights","Q","Quarterly","2012-Q4","Q4-2012","IDX","Index","0","Units","2015_100","2015=100",88.4635429201849,,
"GBR","United Kingdom","EXCHEB","Nominal effective exchange rate, chain-linked, overall weights","Q","Quarterly","2013-Q1","Q1-2013","IDX","Index","0","Units","2015_100","2015=100",84.8238029409208,,
"GBR","United Kingdom","EXCHEB","Nominal effective exchange rate, chain-linked, overall weights","Q","Quarterly","2013-Q2","Q2-2013","IDX","Index","0","Units","2015_100","2015=100",85.1368895210384,,
"GBR","United Kingdom","EXCHEB","Nominal effective exchange rate, chain-linked, overall weights","Q","Quarterly","2013-Q3","Q3-2013","IDX","Index","0","Units","2015_100","2015=100",86.050370822214,,
"GBR","United Kingdom","EXCHEB","Nominal effective exchange rate, chain-linked, overall weights","Q","Quarterly","2013-Q4","Q4-2013","IDX","Index","0","Units","2015_100","2015=100",88.5055558364387,,
"GBR","United Kingdom","EXCHEB","Nominal effective exchange rate, chain-linked, overall weights","Q","Quarterly","2014-Q1","Q1-2014","IDX","Index","0","Units","2015_100","2015=100",90.8410444997899,,
"GBR","United Kingdom","EXCHEB","Nominal effective exchange rate, chain-linked, overall weights","Q","Quarterly","2014-Q2","Q2-2014","IDX","Index","0","Units","2015_100","2015=100",92.1235928772055,,
"GBR","United Kingdom","EXCHEB","Nominal effective exchange rate, chain-linked, overall weights","Q","Quarterly","2014-Q3","Q3-2014","IDX","Index","0","Units","2015_100","2015=100",93.627210651743,,
"GBR","United Kingdom","EXCHEB","Nominal effective exchange rate, chain-linked, overall weights","Q","Quarterly","2014-Q4","Q4-2014","IDX","Index","0","Units","2015_100","2015=100",93.859937547858,,
"GBR","United Kingdom","EXCHEB","Nominal effective exchange rate, chain-linked, overall weights","Q","Quarterly","2015-Q1","Q1-2015","IDX","Index","0","Units","2015_100","2015=100",97.4700569168496,,
"GBR","United Kingdom","EXCHEB","Nominal effective exchange rate, chain-linked, overall weights","Q","Quarterly","2015-Q2","Q2-2015","IDX","Index","0","Units","2015_100","2015=100",99.4194487144875,,
"GBR","United Kingdom","EXCHEB","Nominal effective exchange rate, chain-linked, overall weights","Q","Quarterly","2015-Q3","Q3-2015","IDX","Index","0","Units","2015_100","2015=100",101.784309020773,,
"GBR","United Kingdom","EXCHEB","Nominal effective exchange rate, chain-linked, overall weights","Q","Quarterly","2015-Q4","Q4-2015","IDX","Index","0","Units","2015_100","2015=100",101.326185347889,,
"GBR","United Kingdom","EXCHEB","Nominal effective exchange rate, chain-linked, overall weights","Q","Quarterly","2016-Q1","Q1-2016","IDX","Index","0","Units","2015_100","2015=100",95.9678667963269,,
"GBR","United Kingdom","EXCHEB","Nominal effective exchange rate, chain-linked, overall weights","Q","Quarterly","2016-Q2","Q2-2016","IDX","Index","0","Units","2015_100","2015=100",93.9762829514813,,
"GBR","United Kingdom","EXCHEB","Nominal effective exchange rate, chain-linked, overall weights","Q","Quarterly","2016-Q3","Q3-2016","IDX","Index","0","Units","2015_100","2015=100",86.6501531284312,,
"GBR","United Kingdom","EXCHEB","Nominal effective exchange rate, chain-linked, overall weights","Q","Quarterly","2016-Q4","Q4-2016","IDX","Index","0","Units","2015_100","2015=100",84.2819590662007,,
"GBR","United Kingdom","EXCHEB","Nominal effective exchange rate, chain-linked, overall weights","Q","Quarterly","2017-Q1","Q1-2017","IDX","Index","0","Units","2015_100","2015=100",84.8439475670955,,
"GBR","United Kingdom","EXCHEB","Nominal effective exchange rate, chain-linked, overall weights","Q","Quarterly","2017-Q2","Q2-2017","IDX","Index","0","Units","2015_100","2015=100",85.6494773118511,,
"GBR","United Kingdom","EXCHEB","Nominal effective exchange rate, chain-linked, overall weights","Q","Quarterly","2017-Q3","Q3-2017","IDX","Index","0","Units","2015_100","2015=100",83.7374381222795,,
"GBR","United Kingdom","EXCHEB","Nominal effective exchange rate, chain-linked, overall weights","Q","Quarterly","2017-Q4","Q4-2017","IDX","Index","0","Units","2015_100","2015=100",85.1206830122117,,
"GBR","United Kingdom","EXCHEB","Nominal effective exchange rate, chain-linked, overall weights","Q","Quarterly","2018-Q1","Q1-2018","IDX","Index","0","Units","2015_100","2015=100",86.2305363558682,,
"GBR","United Kingdom","EXCHEB","Nominal effective exchange rate, chain-linked, overall weights","Q","Quarterly","2018-Q2","Q2-2018","IDX","Index","0","Units","2015_100","2015=100",86.670796125773,,
"GBR","United Kingdom","EXCHEB","Nominal effective exchange rate, chain-linked, overall weights","Q","Quarterly","2018-Q3","Q3-2018","IDX","Index","0","Units","2015_100","2015=100",85.6628403223421,,
"GBR","United Kingdom","EXCHEB","Nominal effective exchange rate, chain-linked, overall weights","Q","Quarterly","2018-Q4","Q4-2018","IDX","Index","0","Units","2015_100","2015=100",85.8115799138911,,
"GBR","United Kingdom","EXCHEB","Nominal effective exchange rate, chain-linked, overall weights","Q","Quarterly","2019-Q1","Q1-2019","IDX","Index","0","Units","2015_100","2015=100",86.832239605467,,
"GBR","United Kingdom","EXCHEB","Nominal effective exchange rate, chain-linked, overall weights","Q","Quarterly","2019-Q2","Q2-2019","IDX","Index","0","Units","2015_100","2015=100",86.5196769121995,,
"GBR","United Kingdom","EXCHEB","Nominal effective exchange rate, chain-linked, overall weights","Q","Quarterly","2019-Q3","Q3-2019","IDX","Index","0","Units","2015_100","2015=100",83.7716751138903,,
"GBR","United Kingdom","EXCHEB","Nominal effective exchange rate, chain-linked, overall weights","Q","Quarterly","2019-Q4","Q4-2019","IDX","Index","0","Units","2015_100","2015=100",87.8561128926041,,
"GBR","United Kingdom","EXCHEB","Nominal effective exchange rate, chain-linked, overall weights","Q","Quarterly","2020-Q1","Q1-2020","IDX","Index","0","Units","2015_100","2015=100",87.8899913000288,,
"GBR","United Kingdom","EXCHEB","Nominal effective exchange rate, chain-linked, overall weights","Q","Quarterly","2020-Q2","Q2-2020","IDX","Index","0","Units","2015_100","2015=100",86.4535686007443,,
"GBR","United Kingdom","XPERF","Export performance for goods and services, volume","Q","Quarterly","1979-Q1","Q1-1979","RATIO","Ratio","0","Units",,,1.58877014418337,,
"GBR","United Kingdom","XPERF","Export performance for goods and services, volume","Q","Quarterly","1979-Q2","Q2-1979","RATIO","Ratio","0","Units",,,1.84424078664478,,
"GBR","United Kingdom","XPERF","Export performance for goods and services, volume","Q","Quarterly","1979-Q3","Q3-1979","RATIO","Ratio","0","Units",,,1.76713730728811,,
"GBR","United Kingdom","XPERF","Export performance for goods and services, volume","Q","Quarterly","1979-Q4","Q4-1979","RATIO","Ratio","0","Units",,,1.76377797322494,,
"GBR","United Kingdom","XPERF","Export performance for goods and services, volume","Q","Quarterly","1980-Q1","Q1-1980","RATIO","Ratio","0","Units",,,1.76453083618494,,
"GBR","United Kingdom","XPERF","Export performance for goods and services, volume","Q","Quarterly","1980-Q2","Q2-1980","RATIO","Ratio","0","Units",,,1.72808154345256,,
"GBR","United Kingdom","XPERF","Export performance for goods and services, volume","Q","Quarterly","1980-Q3","Q3-1980","RATIO","Ratio","0","Units",,,1.70390321717929,,
